/home/biw23007/tanvir/LLM_unlearning/.venv/lib/python3.11/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(
loading model: microsoft/Llama2-7b-WhoIsHarryPotter
`torch_dtype` is deprecated! Use `dtype` instead!
Setting pad token to eos token, no specfic logic defined for this model. This might be wrong. Check padding_side and unk_token_id.
tokenizer fixed: pad_token='<unk>' (id 0), padding_side=left
Using all intermediate layers: tensor([32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15,
        14, 13, 12, 11, 10,  9,  8,  7,  6,  5,  4,  3,  2,  1,  0]) for text generation
universal attack width = 1 token(s)
loading dataset: hp_qa_en
Using columns: '['Question', 'Affirmative Response']' from dataset 'hp_qa_en'
Dataset: hp_qa_en | Using whole dataset as training data with 55 rows
starting universal 1-token attack
Running universal attack
batch: 1/55 | iter: 0 | loss: 7.0859375 | train: True | batch_success: 0/1 | loss_sample: 7.0859375
batch: 54/55 | iter: 62 | loss: 0.330078125 | train: True | batch_success: 0/1 | loss_sample: 0.330078125
batch: 55/55 | iter: 62 | loss: 0.04754638671875 | train: True | batch_success: 1/1 | loss_sample: 0.04754638671875
batch: 1/55 | iter: 63 | loss: 0.8583984375 | train: True | batch_success: 0/1 | loss_sample: 0.85791015625
batch: 2/55 | iter: 63 | loss: 0.1575927734375 | train: True | batch_success: 0/1 | loss_sample: 0.1575927734375
batch: 3/55 | iter: 63 | loss: 0.01438140869140625 | train: True | batch_success: 1/1 | loss_sample: 0.014373779296875
batch: 4/55 | iter: 63 | loss: 0.315673828125 | train: True | batch_success: 0/1 | loss_sample: 0.315673828125
batch: 5/55 | iter: 63 | loss: 0.193603515625 | train: True | batch_success: 0/1 | loss_sample: 0.1934814453125
batch: 6/55 | iter: 63 | loss: 0.30810546875 | train: True | batch_success: 0/1 | loss_sample: 0.30810546875
batch: 7/55 | iter: 63 | loss: 0.028839111328125 | train: True | batch_success: 1/1 | loss_sample: 0.028839111328125
batch: 8/55 | iter: 63 | loss: 0.031982421875 | train: True | batch_success: 1/1 | loss_sample: 0.031982421875
batch: 9/55 | iter: 63 | loss: 0.388427734375 | train: True | batch_success: 0/1 | loss_sample: 0.388427734375
batch: 10/55 | iter: 63 | loss: 0.051666259765625 | train: True | batch_success: 1/1 | loss_sample: 0.051666259765625
batch: 11/55 | iter: 63 | loss: 0.058441162109375 | train: True | batch_success: 1/1 | loss_sample: 0.058441162109375
batch: 12/55 | iter: 63 | loss: 0.11419677734375 | train: True | batch_success: 1/1 | loss_sample: 0.1141357421875
batch: 13/55 | iter: 63 | loss: 0.0211029052734375 | train: True | batch_success: 1/1 | loss_sample: 0.0211029052734375
batch: 14/55 | iter: 63 | loss: 0.85546875 | train: True | batch_success: 0/1 | loss_sample: 0.85546875
batch: 15/55 | iter: 63 | loss: 0.07318115234375 | train: True | batch_success: 1/1 | loss_sample: 0.07318115234375
batch: 16/55 | iter: 63 | loss: 0.376708984375 | train: True | batch_success: 0/1 | loss_sample: 0.376708984375
batch: 17/55 | iter: 63 | loss: 0.0384521484375 | train: True | batch_success: 1/1 | loss_sample: 0.038421630859375
batch: 18/55 | iter: 63 | loss: 0.04376220703125 | train: True | batch_success: 1/1 | loss_sample: 0.043731689453125
batch: 19/55 | iter: 63 | loss: 0.009674072265625 | train: True | batch_success: 1/1 | loss_sample: 0.00966644287109375
batch: 20/55 | iter: 63 | loss: 0.01432037353515625 | train: True | batch_success: 1/1 | loss_sample: 0.01432037353515625
batch: 21/55 | iter: 63 | loss: 0.1986083984375 | train: True | batch_success: 1/1 | loss_sample: 0.19873046875
batch: 22/55 | iter: 63 | loss: 0.05413818359375 | train: True | batch_success: 1/1 | loss_sample: 0.05413818359375
batch: 23/55 | iter: 63 | loss: 0.0133056640625 | train: True | batch_success: 1/1 | loss_sample: 0.0133056640625
batch: 24/55 | iter: 63 | loss: 0.0300140380859375 | train: True | batch_success: 1/1 | loss_sample: 0.0300140380859375
batch: 25/55 | iter: 63 | loss: 0.01277923583984375 | train: True | batch_success: 1/1 | loss_sample: 0.0127716064453125
batch: 26/55 | iter: 63 | loss: 0.018035888671875 | train: True | batch_success: 1/1 | loss_sample: 0.018035888671875
batch: 27/55 | iter: 63 | loss: 0.023590087890625 | train: True | batch_success: 1/1 | loss_sample: 0.0235748291015625
batch: 28/55 | iter: 63 | loss: 0.00572967529296875 | train: True | batch_success: 1/1 | loss_sample: 0.00572967529296875
batch: 29/55 | iter: 63 | loss: 0.2978515625 | train: True | batch_success: 0/1 | loss_sample: 0.2978515625
batch: 30/55 | iter: 63 | loss: 0.1165771484375 | train: True | batch_success: 1/1 | loss_sample: 0.1165771484375
batch: 31/55 | iter: 63 | loss: 0.05181884765625 | train: True | batch_success: 1/1 | loss_sample: 0.051849365234375
batch: 32/55 | iter: 63 | loss: 0.02825927734375 | train: True | batch_success: 1/1 | loss_sample: 0.02825927734375
batch: 33/55 | iter: 63 | loss: 0.1549072265625 | train: True | batch_success: 1/1 | loss_sample: 0.1549072265625
batch: 34/55 | iter: 63 | loss: 0.0111083984375 | train: True | batch_success: 1/1 | loss_sample: 0.0111083984375
batch: 35/55 | iter: 63 | loss: 0.029327392578125 | train: True | batch_success: 1/1 | loss_sample: 0.029327392578125
batch: 36/55 | iter: 63 | loss: 0.0438232421875 | train: True | batch_success: 1/1 | loss_sample: 0.0438232421875
batch: 37/55 | iter: 63 | loss: 0.04852294921875 | train: True | batch_success: 1/1 | loss_sample: 0.04852294921875
batch: 38/55 | iter: 63 | loss: 0.07708740234375 | train: True | batch_success: 0/1 | loss_sample: 0.07708740234375
batch: 39/55 | iter: 63 | loss: 0.1473388671875 | train: True | batch_success: 0/1 | loss_sample: 0.1473388671875
batch: 40/55 | iter: 63 | loss: 0.010650634765625 | train: True | batch_success: 1/1 | loss_sample: 0.010650634765625
batch: 41/55 | iter: 63 | loss: 0.05657958984375 | train: True | batch_success: 1/1 | loss_sample: 0.05657958984375
batch: 42/55 | iter: 63 | loss: 0.0034770965576171875 | train: True | batch_success: 1/1 | loss_sample: 0.00347900390625
batch: 43/55 | iter: 63 | loss: 0.01715087890625 | train: True | batch_success: 1/1 | loss_sample: 0.01715087890625
batch: 44/55 | iter: 63 | loss: 0.027374267578125 | train: True | batch_success: 1/1 | loss_sample: 0.0273590087890625
batch: 45/55 | iter: 63 | loss: 0.398193359375 | train: True | batch_success: 0/1 | loss_sample: 0.398193359375
batch: 46/55 | iter: 63 | loss: 0.3359375 | train: True | batch_success: 0/1 | loss_sample: 0.3359375
batch: 47/55 | iter: 63 | loss: 0.0013532638549804688 | train: True | batch_success: 1/1 | loss_sample: 0.0013532638549804688
batch: 48/55 | iter: 63 | loss: 0.1123046875 | train: True | batch_success: 1/1 | loss_sample: 0.1123046875
batch: 49/55 | iter: 63 | loss: 0.1121826171875 | train: True | batch_success: 1/1 | loss_sample: 0.1121826171875
batch: 50/55 | iter: 63 | loss: 0.2138671875 | train: True | batch_success: 1/1 | loss_sample: 0.2138671875
batch: 51/55 | iter: 63 | loss: 0.0016307830810546875 | train: True | batch_success: 1/1 | loss_sample: 0.0016307830810546875
batch: 52/55 | iter: 63 | loss: 0.07135009765625 | train: True | batch_success: 1/1 | loss_sample: 0.07135009765625
batch: 53/55 | iter: 63 | loss: 0.133056640625 | train: True | batch_success: 1/1 | loss_sample: 0.133056640625
batch: 54/55 | iter: 63 | loss: 0.30908203125 | train: True | batch_success: 0/1 | loss_sample: 0.30908203125
batch: 55/55 | iter: 63 | loss: 0.043365478515625 | train: True | batch_success: 1/1 | loss_sample: 0.043365478515625
batch: 1/55 | iter: 64 | loss: 1.05859375 | train: True | batch_success: 0/1 | loss_sample: 1.05859375
batch: 2/55 | iter: 64 | loss: 0.1129150390625 | train: True | batch_success: 1/1 | loss_sample: 0.1129150390625
batch: 3/55 | iter: 64 | loss: 0.0457763671875 | train: True | batch_success: 1/1 | loss_sample: 0.0457763671875
batch: 4/55 | iter: 64 | loss: 0.2958984375 | train: True | batch_success: 0/1 | loss_sample: 0.2958984375
batch: 5/55 | iter: 64 | loss: 0.1878662109375 | train: True | batch_success: 0/1 | loss_sample: 0.1878662109375
batch: 6/55 | iter: 64 | loss: 0.23876953125 | train: True | batch_success: 0/1 | loss_sample: 0.23876953125
batch: 7/55 | iter: 64 | loss: 0.01369476318359375 | train: True | batch_success: 1/1 | loss_sample: 0.01369476318359375
batch: 8/55 | iter: 64 | loss: 0.0203857421875 | train: True | batch_success: 1/1 | loss_sample: 0.0203857421875
batch: 9/55 | iter: 64 | loss: 0.64208984375 | train: True | batch_success: 0/1 | loss_sample: 0.64208984375
batch: 10/55 | iter: 64 | loss: 0.097412109375 | train: True | batch_success: 0/1 | loss_sample: 0.097412109375
batch: 11/55 | iter: 64 | loss: 0.035491943359375 | train: True | batch_success: 1/1 | loss_sample: 0.035491943359375
batch: 12/55 | iter: 64 | loss: 0.151123046875 | train: True | batch_success: 1/1 | loss_sample: 0.151123046875
batch: 13/55 | iter: 64 | loss: 0.01641845703125 | train: True | batch_success: 1/1 | loss_sample: 0.01641845703125
batch: 14/55 | iter: 64 | loss: 0.7587890625 | train: True | batch_success: 0/1 | loss_sample: 0.7587890625
batch: 15/55 | iter: 64 | loss: 0.08087158203125 | train: True | batch_success: 1/1 | loss_sample: 0.08087158203125
batch: 16/55 | iter: 64 | loss: 0.2322998046875 | train: True | batch_success: 0/1 | loss_sample: 0.232421875
batch: 17/55 | iter: 64 | loss: 0.048248291015625 | train: True | batch_success: 1/1 | loss_sample: 0.048248291015625
batch: 18/55 | iter: 64 | loss: 0.030670166015625 | train: True | batch_success: 1/1 | loss_sample: 0.030670166015625
batch: 19/55 | iter: 64 | loss: 0.0088958740234375 | train: True | batch_success: 1/1 | loss_sample: 0.0088958740234375
batch: 20/55 | iter: 64 | loss: 0.0165863037109375 | train: True | batch_success: 1/1 | loss_sample: 0.0165863037109375
batch: 21/55 | iter: 64 | loss: 0.145263671875 | train: True | batch_success: 1/1 | loss_sample: 0.145263671875
batch: 22/55 | iter: 64 | loss: 0.08294677734375 | train: True | batch_success: 1/1 | loss_sample: 0.08294677734375
batch: 23/55 | iter: 64 | loss: 0.005222320556640625 | train: True | batch_success: 1/1 | loss_sample: 0.005222320556640625
batch: 24/55 | iter: 64 | loss: 0.0251922607421875 | train: True | batch_success: 1/1 | loss_sample: 0.0251922607421875
batch: 25/55 | iter: 64 | loss: 0.01322174072265625 | train: True | batch_success: 1/1 | loss_sample: 0.0132293701171875
batch: 26/55 | iter: 64 | loss: 0.0161895751953125 | train: True | batch_success: 1/1 | loss_sample: 0.0161895751953125
batch: 27/55 | iter: 64 | loss: 0.02197265625 | train: True | batch_success: 1/1 | loss_sample: 0.02197265625
batch: 28/55 | iter: 64 | loss: 0.01441192626953125 | train: True | batch_success: 1/1 | loss_sample: 0.014404296875
batch: 29/55 | iter: 64 | loss: 0.346435546875 | train: True | batch_success: 0/1 | loss_sample: 0.34619140625
batch: 30/55 | iter: 64 | loss: 0.1798095703125 | train: True | batch_success: 1/1 | loss_sample: 0.1798095703125
batch: 31/55 | iter: 64 | loss: 0.0477294921875 | train: True | batch_success: 1/1 | loss_sample: 0.0477294921875
batch: 32/55 | iter: 64 | loss: 0.0168609619140625 | train: True | batch_success: 1/1 | loss_sample: 0.0168609619140625
batch: 33/55 | iter: 64 | loss: 0.10101318359375 | train: True | batch_success: 1/1 | loss_sample: 0.10101318359375
batch: 34/55 | iter: 64 | loss: 0.00782012939453125 | train: True | batch_success: 1/1 | loss_sample: 0.00782012939453125
batch: 35/55 | iter: 64 | loss: 0.07989501953125 | train: True | batch_success: 1/1 | loss_sample: 0.07989501953125
batch: 36/55 | iter: 64 | loss: 0.0196075439453125 | train: True | batch_success: 1/1 | loss_sample: 0.0196075439453125
batch: 37/55 | iter: 64 | loss: 0.023834228515625 | train: True | batch_success: 1/1 | loss_sample: 0.023834228515625
batch: 38/55 | iter: 64 | loss: 0.06634521484375 | train: True | batch_success: 1/1 | loss_sample: 0.06634521484375
batch: 39/55 | iter: 64 | loss: 0.44189453125 | train: True | batch_success: 0/1 | loss_sample: 0.442138671875
batch: 40/55 | iter: 64 | loss: 0.0260467529296875 | train: True | batch_success: 1/1 | loss_sample: 0.0260467529296875
batch: 41/55 | iter: 64 | loss: 0.033447265625 | train: True | batch_success: 1/1 | loss_sample: 0.033447265625
batch: 42/55 | iter: 64 | loss: 0.0033397674560546875 | train: True | batch_success: 1/1 | loss_sample: 0.0033416748046875
batch: 43/55 | iter: 64 | loss: 0.00864410400390625 | train: True | batch_success: 1/1 | loss_sample: 0.0086517333984375
batch: 44/55 | iter: 64 | loss: 0.030853271484375 | train: True | batch_success: 1/1 | loss_sample: 0.030853271484375
batch: 45/55 | iter: 64 | loss: 0.296142578125 | train: True | batch_success: 0/1 | loss_sample: 0.296142578125
batch: 46/55 | iter: 64 | loss: 0.1915283203125 | train: True | batch_success: 0/1 | loss_sample: 0.1915283203125
batch: 47/55 | iter: 64 | loss: 0.0007448196411132812 | train: True | batch_success: 1/1 | loss_sample: 0.0007448196411132812
batch: 48/55 | iter: 64 | loss: 0.361572265625 | train: True | batch_success: 0/1 | loss_sample: 0.361572265625
batch: 49/55 | iter: 64 | loss: 0.10931396484375 | train: True | batch_success: 1/1 | loss_sample: 0.10931396484375
batch: 50/55 | iter: 64 | loss: 0.460205078125 | train: True | batch_success: 0/1 | loss_sample: 0.460205078125
batch: 51/55 | iter: 64 | loss: 0.0008754730224609375 | train: True | batch_success: 1/1 | loss_sample: 0.0008754730224609375
batch: 52/55 | iter: 64 | loss: 0.072509765625 | train: True | batch_success: 1/1 | loss_sample: 0.072509765625
batch: 53/55 | iter: 64 | loss: 0.1197509765625 | train: True | batch_success: 1/1 | loss_sample: 0.1197509765625
batch: 54/55 | iter: 64 | loss: 0.28173828125 | train: True | batch_success: 0/1 | loss_sample: 0.28173828125
batch: 55/55 | iter: 64 | loss: 0.0195770263671875 | train: True | batch_success: 1/1 | loss_sample: 0.0195770263671875
batch: 1/55 | iter: 65 | loss: 0.75537109375 | train: True | batch_success: 0/1 | loss_sample: 0.75537109375
batch: 2/55 | iter: 65 | loss: 0.2196044921875 | train: True | batch_success: 0/1 | loss_sample: 0.2196044921875
batch: 3/55 | iter: 65 | loss: 0.050537109375 | train: True | batch_success: 1/1 | loss_sample: 0.050567626953125
batch: 4/55 | iter: 65 | loss: 0.292236328125 | train: True | batch_success: 0/1 | loss_sample: 0.292236328125
batch: 5/55 | iter: 65 | loss: 0.1654052734375 | train: True | batch_success: 0/1 | loss_sample: 0.165283203125
batch: 6/55 | iter: 65 | loss: 0.2235107421875 | train: True | batch_success: 0/1 | loss_sample: 0.2235107421875
batch: 7/55 | iter: 65 | loss: 0.011627197265625 | train: True | batch_success: 1/1 | loss_sample: 0.011627197265625
batch: 8/55 | iter: 65 | loss: 0.0242919921875 | train: True | batch_success: 1/1 | loss_sample: 0.0242767333984375
batch: 9/55 | iter: 65 | loss: 0.61083984375 | train: True | batch_success: 0/1 | loss_sample: 0.611328125
batch: 10/55 | iter: 65 | loss: 0.051910400390625 | train: True | batch_success: 1/1 | loss_sample: 0.051910400390625
batch: 11/55 | iter: 65 | loss: 0.060546875 | train: True | batch_success: 1/1 | loss_sample: 0.060546875
batch: 12/55 | iter: 65 | loss: 0.1068115234375 | train: True | batch_success: 1/1 | loss_sample: 0.1068115234375
batch: 13/55 | iter: 65 | loss: 0.0419921875 | train: True | batch_success: 1/1 | loss_sample: 0.0419921875
batch: 14/55 | iter: 65 | loss: 0.875 | train: True | batch_success: 0/1 | loss_sample: 0.875
batch: 15/55 | iter: 65 | loss: 0.0721435546875 | train: True | batch_success: 1/1 | loss_sample: 0.0721435546875
batch: 16/55 | iter: 65 | loss: 0.30859375 | train: True | batch_success: 0/1 | loss_sample: 0.30859375
batch: 17/55 | iter: 65 | loss: 0.0517578125 | train: True | batch_success: 1/1 | loss_sample: 0.0517578125
batch: 18/55 | iter: 65 | loss: 0.0302734375 | train: True | batch_success: 1/1 | loss_sample: 0.0302734375
batch: 19/55 | iter: 65 | loss: 0.0115509033203125 | train: True | batch_success: 1/1 | loss_sample: 0.01154327392578125
batch: 20/55 | iter: 65 | loss: 0.0116729736328125 | train: True | batch_success: 1/1 | loss_sample: 0.01168060302734375
batch: 21/55 | iter: 65 | loss: 0.2841796875 | train: True | batch_success: 0/1 | loss_sample: 0.2841796875
batch: 22/55 | iter: 65 | loss: 0.061798095703125 | train: True | batch_success: 1/1 | loss_sample: 0.061798095703125
batch: 23/55 | iter: 65 | loss: 0.0031147003173828125 | train: True | batch_success: 1/1 | loss_sample: 0.0031147003173828125
batch: 24/55 | iter: 65 | loss: 0.02313232421875 | train: True | batch_success: 1/1 | loss_sample: 0.0231475830078125
batch: 25/55 | iter: 65 | loss: 0.07061767578125 | train: True | batch_success: 1/1 | loss_sample: 0.07061767578125
batch: 26/55 | iter: 65 | loss: 0.0132293701171875 | train: True | batch_success: 1/1 | loss_sample: 0.0132293701171875
batch: 27/55 | iter: 65 | loss: 0.01305389404296875 | train: True | batch_success: 1/1 | loss_sample: 0.01305389404296875
batch: 28/55 | iter: 65 | loss: 0.0101318359375 | train: True | batch_success: 1/1 | loss_sample: 0.0101318359375
batch: 29/55 | iter: 65 | loss: 0.30078125 | train: True | batch_success: 0/1 | loss_sample: 0.30078125
batch: 30/55 | iter: 65 | loss: 0.25927734375 | train: True | batch_success: 0/1 | loss_sample: 0.25927734375
batch: 31/55 | iter: 65 | loss: 0.1297607421875 | train: True | batch_success: 0/1 | loss_sample: 0.1297607421875
batch: 32/55 | iter: 65 | loss: 0.0162353515625 | train: True | batch_success: 1/1 | loss_sample: 0.0162353515625
batch: 33/55 | iter: 65 | loss: 0.0316162109375 | train: True | batch_success: 1/1 | loss_sample: 0.0316162109375
batch: 34/55 | iter: 65 | loss: 0.01476287841796875 | train: True | batch_success: 1/1 | loss_sample: 0.0147552490234375
batch: 35/55 | iter: 65 | loss: 0.038330078125 | train: True | batch_success: 1/1 | loss_sample: 0.038330078125
batch: 36/55 | iter: 65 | loss: 0.02801513671875 | train: True | batch_success: 1/1 | loss_sample: 0.0279998779296875
batch: 37/55 | iter: 65 | loss: 0.036102294921875 | train: True | batch_success: 1/1 | loss_sample: 0.036102294921875
batch: 38/55 | iter: 65 | loss: 0.04229736328125 | train: True | batch_success: 1/1 | loss_sample: 0.042266845703125
batch: 39/55 | iter: 65 | loss: 0.247314453125 | train: True | batch_success: 0/1 | loss_sample: 0.247314453125
batch: 40/55 | iter: 65 | loss: 0.00788116455078125 | train: True | batch_success: 1/1 | loss_sample: 0.00788116455078125
batch: 41/55 | iter: 65 | loss: 0.0714111328125 | train: True | batch_success: 1/1 | loss_sample: 0.0714111328125
batch: 42/55 | iter: 65 | loss: 0.004360198974609375 | train: True | batch_success: 1/1 | loss_sample: 0.004360198974609375
batch: 43/55 | iter: 65 | loss: 0.006397247314453125 | train: True | batch_success: 1/1 | loss_sample: 0.006397247314453125
batch: 44/55 | iter: 65 | loss: 0.05499267578125 | train: True | batch_success: 1/1 | loss_sample: 0.05499267578125
batch: 45/55 | iter: 65 | loss: 0.370849609375 | train: True | batch_success: 0/1 | loss_sample: 0.37109375
batch: 46/55 | iter: 65 | loss: 0.275146484375 | train: True | batch_success: 0/1 | loss_sample: 0.275146484375
batch: 47/55 | iter: 65 | loss: 0.0005707740783691406 | train: True | batch_success: 1/1 | loss_sample: 0.0005707740783691406
batch: 48/55 | iter: 65 | loss: 0.1322021484375 | train: True | batch_success: 1/1 | loss_sample: 0.132080078125
batch: 49/55 | iter: 65 | loss: 0.08782958984375 | train: True | batch_success: 1/1 | loss_sample: 0.08782958984375
batch: 50/55 | iter: 65 | loss: 0.2200927734375 | train: True | batch_success: 0/1 | loss_sample: 0.2200927734375
batch: 51/55 | iter: 65 | loss: 0.002986907958984375 | train: True | batch_success: 1/1 | loss_sample: 0.002986907958984375
batch: 52/55 | iter: 65 | loss: 0.07293701171875 | train: True | batch_success: 1/1 | loss_sample: 0.07293701171875
batch: 53/55 | iter: 65 | loss: 0.140380859375 | train: True | batch_success: 1/1 | loss_sample: 0.140380859375
batch: 54/55 | iter: 65 | loss: 0.337158203125 | train: True | batch_success: 0/1 | loss_sample: 0.337158203125
batch: 55/55 | iter: 65 | loss: 0.2047119140625 | train: True | batch_success: 0/1 | loss_sample: 0.2047119140625
batch: 1/55 | iter: 66 | loss: 0.73583984375 | train: True | batch_success: 0/1 | loss_sample: 0.7353515625
batch: 2/55 | iter: 66 | loss: 0.2178955078125 | train: True | batch_success: 0/1 | loss_sample: 0.2178955078125
batch: 3/55 | iter: 66 | loss: 0.03729248046875 | train: True | batch_success: 1/1 | loss_sample: 0.03729248046875
batch: 4/55 | iter: 66 | loss: 0.3173828125 | train: True | batch_success: 0/1 | loss_sample: 0.3173828125
batch: 5/55 | iter: 66 | loss: 0.251708984375 | train: True | batch_success: 0/1 | loss_sample: 0.251708984375
batch: 6/55 | iter: 66 | loss: 0.1907958984375 | train: True | batch_success: 0/1 | loss_sample: 0.1907958984375
batch: 7/55 | iter: 66 | loss: 0.0116119384765625 | train: True | batch_success: 1/1 | loss_sample: 0.0116119384765625
batch: 8/55 | iter: 66 | loss: 0.03448486328125 | train: True | batch_success: 1/1 | loss_sample: 0.034454345703125
batch: 9/55 | iter: 66 | loss: 0.50537109375 | train: True | batch_success: 0/1 | loss_sample: 0.505859375
batch: 10/55 | iter: 66 | loss: 0.062744140625 | train: True | batch_success: 1/1 | loss_sample: 0.062744140625
batch: 11/55 | iter: 66 | loss: 0.040130615234375 | train: True | batch_success: 1/1 | loss_sample: 0.040130615234375
batch: 12/55 | iter: 66 | loss: 0.18701171875 | train: True | batch_success: 1/1 | loss_sample: 0.18701171875
batch: 13/55 | iter: 66 | loss: 0.01560211181640625 | train: True | batch_success: 1/1 | loss_sample: 0.015594482421875
batch: 14/55 | iter: 66 | loss: 0.78955078125 | train: True | batch_success: 0/1 | loss_sample: 0.78955078125
batch: 15/55 | iter: 66 | loss: 0.059234619140625 | train: True | batch_success: 1/1 | loss_sample: 0.059234619140625
batch: 16/55 | iter: 66 | loss: 0.2325439453125 | train: True | batch_success: 1/1 | loss_sample: 0.232421875
batch: 17/55 | iter: 66 | loss: 0.03125 | train: True | batch_success: 1/1 | loss_sample: 0.03125
batch: 18/55 | iter: 66 | loss: 0.0325927734375 | train: True | batch_success: 1/1 | loss_sample: 0.0325927734375
batch: 19/55 | iter: 66 | loss: 0.01113128662109375 | train: True | batch_success: 1/1 | loss_sample: 0.01113128662109375
batch: 20/55 | iter: 66 | loss: 0.006023406982421875 | train: True | batch_success: 1/1 | loss_sample: 0.0060272216796875
batch: 21/55 | iter: 66 | loss: 0.150634765625 | train: True | batch_success: 1/1 | loss_sample: 0.1507568359375
batch: 22/55 | iter: 66 | loss: 0.045989990234375 | train: True | batch_success: 1/1 | loss_sample: 0.04595947265625
batch: 23/55 | iter: 66 | loss: 0.0038471221923828125 | train: True | batch_success: 1/1 | loss_sample: 0.0038471221923828125
batch: 24/55 | iter: 66 | loss: 0.047882080078125 | train: True | batch_success: 1/1 | loss_sample: 0.047882080078125
batch: 25/55 | iter: 66 | loss: 0.0220794677734375 | train: True | batch_success: 1/1 | loss_sample: 0.0220794677734375
batch: 26/55 | iter: 66 | loss: 0.01546478271484375 | train: True | batch_success: 1/1 | loss_sample: 0.01546478271484375
batch: 27/55 | iter: 66 | loss: 0.019317626953125 | train: True | batch_success: 1/1 | loss_sample: 0.019317626953125
batch: 28/55 | iter: 66 | loss: 0.01041412353515625 | train: True | batch_success: 1/1 | loss_sample: 0.0104217529296875
batch: 29/55 | iter: 66 | loss: 0.238525390625 | train: True | batch_success: 0/1 | loss_sample: 0.238525390625
batch: 30/55 | iter: 66 | loss: 0.15869140625 | train: True | batch_success: 0/1 | loss_sample: 0.15869140625
batch: 31/55 | iter: 66 | loss: 0.0562744140625 | train: True | batch_success: 1/1 | loss_sample: 0.0562744140625
batch: 32/55 | iter: 66 | loss: 0.01416015625 | train: True | batch_success: 1/1 | loss_sample: 0.01416015625
batch: 33/55 | iter: 66 | loss: 0.1292724609375 | train: True | batch_success: 1/1 | loss_sample: 0.1292724609375
batch: 34/55 | iter: 66 | loss: 0.00824737548828125 | train: True | batch_success: 1/1 | loss_sample: 0.00824737548828125
batch: 35/55 | iter: 66 | loss: 0.0292510986328125 | train: True | batch_success: 1/1 | loss_sample: 0.0292510986328125
batch: 36/55 | iter: 66 | loss: 0.00957489013671875 | train: True | batch_success: 1/1 | loss_sample: 0.0095672607421875
batch: 37/55 | iter: 66 | loss: 0.0240325927734375 | train: True | batch_success: 1/1 | loss_sample: 0.0240325927734375
batch: 38/55 | iter: 66 | loss: 0.0374755859375 | train: True | batch_success: 1/1 | loss_sample: 0.037445068359375
batch: 39/55 | iter: 66 | loss: 0.2066650390625 | train: True | batch_success: 0/1 | loss_sample: 0.2066650390625
batch: 40/55 | iter: 66 | loss: 0.005496978759765625 | train: True | batch_success: 1/1 | loss_sample: 0.005496978759765625
batch: 41/55 | iter: 66 | loss: 0.0426025390625 | train: True | batch_success: 1/1 | loss_sample: 0.042572021484375
batch: 42/55 | iter: 66 | loss: 0.0036907196044921875 | train: True | batch_success: 1/1 | loss_sample: 0.003688812255859375
batch: 43/55 | iter: 66 | loss: 0.0087738037109375 | train: True | batch_success: 1/1 | loss_sample: 0.0087738037109375
batch: 44/55 | iter: 66 | loss: 0.0216217041015625 | train: True | batch_success: 1/1 | loss_sample: 0.0216217041015625
batch: 45/55 | iter: 66 | loss: 0.36328125 | train: True | batch_success: 0/1 | loss_sample: 0.36328125
batch: 46/55 | iter: 66 | loss: 0.270263671875 | train: True | batch_success: 0/1 | loss_sample: 0.270263671875
batch: 47/55 | iter: 66 | loss: 0.0216827392578125 | train: True | batch_success: 1/1 | loss_sample: 0.02166748046875
batch: 48/55 | iter: 66 | loss: 0.13720703125 | train: True | batch_success: 1/1 | loss_sample: 0.13720703125
batch: 49/55 | iter: 66 | loss: 0.10955810546875 | train: True | batch_success: 1/1 | loss_sample: 0.10955810546875
batch: 50/55 | iter: 66 | loss: 0.40966796875 | train: True | batch_success: 0/1 | loss_sample: 0.40966796875
batch: 51/55 | iter: 66 | loss: 0.0017766952514648438 | train: True | batch_success: 1/1 | loss_sample: 0.0017766952514648438
batch: 52/55 | iter: 66 | loss: 0.03814697265625 | train: True | batch_success: 1/1 | loss_sample: 0.03814697265625
batch: 53/55 | iter: 66 | loss: 0.107421875 | train: True | batch_success: 1/1 | loss_sample: 0.107421875
batch: 54/55 | iter: 66 | loss: 0.2685546875 | train: True | batch_success: 0/1 | loss_sample: 0.2685546875
batch: 55/55 | iter: 66 | loss: 0.021392822265625 | train: True | batch_success: 1/1 | loss_sample: 0.021392822265625
batch: 1/55 | iter: 67 | loss: 0.8642578125 | train: True | batch_success: 0/1 | loss_sample: 0.86474609375
batch: 2/55 | iter: 67 | loss: 0.1756591796875 | train: True | batch_success: 1/1 | loss_sample: 0.1756591796875
batch: 3/55 | iter: 67 | loss: 0.054931640625 | train: True | batch_success: 1/1 | loss_sample: 0.054962158203125
batch: 4/55 | iter: 67 | loss: 0.28955078125 | train: True | batch_success: 0/1 | loss_sample: 0.28955078125
batch: 5/55 | iter: 67 | loss: 0.177734375 | train: True | batch_success: 1/1 | loss_sample: 0.177734375
batch: 6/55 | iter: 67 | loss: 0.1971435546875 | train: True | batch_success: 0/1 | loss_sample: 0.1971435546875
batch: 7/55 | iter: 67 | loss: 0.01023101806640625 | train: True | batch_success: 1/1 | loss_sample: 0.010223388671875
